file,n,method,status,value,lower_bound,upper_bound,reference_value,bound_gap,relative_bound_gap,reference_error,relative_reference_error,runtime,pd_gap,relative_pd_gap,rank1_residual,relative_rank1_residual,rank1_eig_largest,rank1_eig_second,rank1_eig_ratio,x_trace,y_trace,x_ball,y_ball,primal_feasibility_violation,certification_gap,relative_certification_gap,max_skew_violation,fro_skew_violation,relative_max_skew_violation,relative_fro_skew_violation,lazy_cut_strategy,max_kron_violation,fro_kron_violation,relative_max_kron_violation,relative_fro_kron_violation,n_cuts,n_iters,n_rounds,full_constraint_count,gurobi_time_limit,gurobi_mip_gap,gurobi_sol_count
instance_5_907.mat,5,Gurobi,OPTIMAL,-18.404985332368557,-18.404996393915997,-18.404985332368557,-18.40498532991768,1.1063998318405766e-05,6.011410207101757e-07,-1.1063998318405766e-05,6.011410207101757e-07,0.06725387508049607,,,,,,,,,,0.9999999998555957,1.0000000000000004,4.440892098500626e-16,,6.010078569453634e-07,,,,,,,,,,,,,,5.0,6.009035475944807e-07,1
instance_5_922.mat,5,Lazy KRON,Optimal,-23.249750370834313,-23.249750370834313,-21.101063795824366,-23.24500373931697,0.004746631517342337,0.00020415838628946127,-0.004746631517342337,0.00020415838628946127,0.08432450005784631,-5.451408213730247e-09,2.344716879441757e-10,0.07565384602937707,0.07565384602937707,1.915624100726621,0.07067102451078901,27.106216642354916,1.0000000024062692,1.000000004511637,0.9029300391708575,0.8580882846368512,0.0,2.1486865695585387,0.09241761914594017,,,,,,4.5274257316277975e-07,4.5274257316277975e-07,5.8241125219375216e-08,5.8241125219375216e-08,25,26,26,,,,
instance_5_922.mat,5,Full SEP,Optimal,-23.2450037422292,-23.2450037422292,-23.245003726332506,-23.24500373931697,2.9122304567863466e-09,1.252841466097808e-10,-2.9122304567863466e-09,1.252841466097808e-10,0.013629583176225424,-1.580993114203011e-10,6.801431962477255e-12,5.422751526805005e-10,5.422751526805005e-10,1.9999999994271538,4.782330423748115e-10,4182061510.211729,1.0000000000535954,1.0000000000533007,0.9999999993117745,0.9999999989708572,0.0,1.5738596204073474e-08,6.838757993664783e-10,7.844470593062131e-14,8.365562982066551e-14,7.844470593062131e-14,8.365562982066551e-14,,,,,,0,0,0,100,,,
instance_5_922.mat,5,Gurobi,OPTIMAL,-23.245003739585016,-23.245008147510948,-23.245003739585016,-23.24500373931697,4.408193976956909e-06,1.896404573826288e-07,-4.408193976956909e-06,1.896404573826288e-07,0.047717874869704247,,,,,,,,,,0.9999999999417218,0.9999999996983271,0.0,,1.8962892608352418e-07,,,,,,,,,,,,,,5.0,1.8962896188982286e-07,1
instance_5_940.mat,5,Lazy KRON,Optimal,-15.46344544931372,-15.46344544931372,-15.463423546862181,-15.463445175476032,2.738376885247362e-07,1.770871112924509e-08,-2.738376885247362e-07,1.770871112924509e-08,0.0521155409514904,-2.307773527832069e-09,1.492405774247737e-10,1.2947145041389796e-06,1.2947145041389796e-06,1.9999986704642174,1.2466917950013566e-06,1604244.6725672411,1.0000000109612979,1.0000000156172881,0.9999985548760653,0.9999974626986061,0.0,2.1900143766018232e-05,1.4164017722530337e-06,,,,,,1.1176880878993474e-07,1.1176880878993474e-07,1.397110772395878e-08,1.397110772395878e-08,10,11,11,,,,
instance_5_940.mat,5,Full SEP,Optimal,-15.463445231856472,-15.463445231856472,-15.463444147174856,-15.463445175476032,5.638043987232777e-08,3.6460464681038605e-09,-5.638043987232777e-08,3.6460464681038605e-09,0.013836875092238188,1.1975487268500729e-10,7.744384960105688e-12,5.7790291485064594e-08,5.7790291485064594e-08,1.999999940287214,4.549974934166209e-08,43956284.79772532,1.0000000037590855,1.0000000023575228,0.9999999236899129,0.9999999091001722,0.0,1.0848013705100357e-06,7.014488682009764e-08,4.493264578765403e-14,4.73257629354934e-14,4.493264578765403e-14,4.73257629354934e-14,,,,,,0,0,0,100,,,
instance_5_940.mat,5,Gurobi,OPTIMAL,-15.463445218701384,-15.463446574186198,-15.463445218701384,-15.463445175476032,1.3987101663559542e-06,9.045267881552886e-08,-1.3987101663559542e-06,9.045267881552886e-08,0.05435241665691137,,,,,,,,,,0.9999999999163828,0.9999999994223765,0.0,,8.765735424289185e-08,,,,,,,,,,,,,,5.0,8.765736169695508e-08,1
instance_5_949.mat,5,Lazy KRON,Optimal,-12.197567538956568,-12.197567538956568,-11.271584367008579,-12.196269633627725,0.0012979053288422193,0.00010640689831779753,-0.0012979053288422193,0.00010640689831779753,0.0750693753361702,9.815370205501495e-08,8.046989839698107e-09,0.05949896639468273,0.05949896639468273,1.9329970540158277,0.054511158800092434,35.46057534943744,1.0000000436738563,1.000000065429856,0.9217618400198522,0.8886074747757959,0.0,0.9259832701016908,0.0759153961632584,,,,,,2.3456162231276926e-07,2.3456162231276926e-07,2.998437256679704e-08,2.998437256679704e-08,20,21,21,,,,
instance_5_949.mat,5,Full SEP,Optimal,-12.196269643364497,-12.196269643364497,-12.196269222725018,-12.196269633627725,9.736771389157184e-09,7.983401215185967e-10,-9.736771389157184e-09,7.983401215185967e-10,0.0136356670409441,2.1433006480719996e-09,1.757341146715368e-10,2.7899140700083427e-08,2.7899140700083427e-08,1.9999999725738862,2.5017491321440238e-08,79944065.80886336,1.000000000911465,1.000000001096474,0.9999999678417306,0.9999999444764005,0.0,4.227827794522909e-07,3.4489191458067844e-08,1.4586762312124655e-12,1.5240354400581698e-12,1.4586762312124655e-12,1.5240354400581698e-12,,,,,,0,0,0,100,,,
instance_5_949.mat,5,Gurobi,OPTIMAL,-12.196269638154199,-12.196274842076413,-12.196269638154199,-12.196269633627725,5.2084486874548475e-06,4.270524200951928e-07,-5.2084486874548475e-06,4.270524200951928e-07,0.03361520916223526,,,,,,,,,,1.0000000000000004,0.9999999998692501,4.440892098500626e-16,,4.26681284360969e-07,,,,,,,,,,,,,,5.0,4.2657223696879695e-07,1
instance_5_970.mat,5,Lazy KRON,Optimal,-13.719220351455839,-13.719220351455839,-13.719220273288592,-13.719220351071927,3.8391156920170033e-10,2.798348297984447e-11,-3.8391156920170033e-10,2.798348297984447e-11,0.013301375322043896,1.478593247838944e-09,1.0777531156732537e-10,5.3039609013293725e-09,5.3039609013293725e-09,1.9999999944548705,4.9640989166579525e-09,402892856.89765376,1.000000000425858,1.0000000006760814,0.999999993506983,0.999999990610642,0.0,7.964584014530374e-08,5.697644975078335e-09,,,,,,1.9316788374440177e-10,1.9316788374440177e-10,2.414598551352237e-11,2.414598551352237e-11,4,5,5,,,,
instance_5_970.mat,5,Full SEP,Optimal,-13.719220360829006,-13.719220360829006,-13.719220170814706,-13.719220351071927,9.757078700545208e-09,7.111977535110909e-10,-9.757078700545208e-09,7.111977535110909e-10,0.01316787488758564,7.36865146677701e-09,5.37104243023599e-10,1.3098021393407421e-08,1.3098021393407421e-08,1.9999999872355803,1.2139487452219208e-08,164751600.51917696,1.0000000020353386,1.0000000029499703,0.9999999849161114,0.9999999790289986,0.0,1.9738295087279312e-07,1.3850225771468998e-08,2.8037995511954863e-13,2.842934174285424e-13,2.8037995511954863e-13,2.842934174285424e-13,,,,,,0,0,0,100,,,
instance_5_970.mat,5,Gurobi,OPTIMAL,-13.71922034921115,-13.719231880879914,-13.71922034921115,-13.719220351071927,1.1529807986576657e-05,8.404120643696829e-07,-1.1529807986576657e-05,8.404120643696829e-07,0.05523450020700693,,,,,,,,,,0.999999999881511,0.9999999995915829,0.0,,8.405476970667605e-07,,,,,,,,,,,,,,5.0,8.405484035877855e-07,1
instance_5_988.mat,5,Lazy KRON,Optimal,-18.59837462438871,-18.59837462438871,-18.598230071110653,-18.598373389237715,1.2351509965924379e-06,6.641177100351234e-08,-1.2351509965924379e-06,6.641177100351234e-08,0.03446404170244932,-4.428010669244031e-08,2.3808589506727233e-09,6.75412233719704e-06,6.75412233719704e-06,1.9999931350724507,6.0671607809809435e-06,329642.34957180254,1.0000000036351395,1.0000000082315958,0.9999919846240484,0.9999897323847784,0.0,0.00014450899795193095,7.772360809909998e-06,,,,,,7.156579711658539e-07,7.156579711658539e-07,8.945744350004858e-08,8.945744350004858e-08,12,13,13,,,,
instance_5_988.mat,5,Full SEP,Optimal,-18.59837346642778,-18.59837346642778,-18.598372425593176,-18.598373389237715,7.719006589468336e-08,4.150366484145529e-09,-7.719006589468336e-08,4.150366484145529e-09,0.01335974968969822,-4.6548656484901585e-08,2.502834808050677e-09,4.633443317402656e-08,4.633443317402656e-08,1.9999999499483776,3.7719185361804735e-08,53023413.17195097,1.0000000045274495,1.0000000077544524,0.9999999390326318,0.9999999364611656,0.0,9.942859477973798e-07,5.5963743612370647e-08,4.718198625201066e-13,5.210444467457103e-13,4.718198625201066e-13,5.210444467457103e-13,,,,,,0,0,0,100,,,
instance_5_988.mat,5,Gurobi,OPTIMAL,-18.598373400575152,-18.59838540994309,-18.598373400575152,-18.598373389237715,1.20207053768695e-05,6.46330587946789e-07,-1.20207053768695e-05,6.46330587946789e-07,0.047417457681149244,,,,,,,,,,1.0000000000000002,0.9999999999742174,2.220446049250313e-16,,6.457209953716564e-07,,,,,,,,,,,,,,5.0,6.456996895807983e-07,1
instance_5_999.mat,5,Lazy KRON,Optimal,-10.716400233262435,-10.716400233262435,-10.01638276613603,-10.715016098363064,0.001384134899371503,0.00012916043347049622,-0.001384134899371503,0.00012916043347049622,0.07747083296999335,1.5646843820604772e-09,1.460083934905569e-10,0.049109343532625915,0.049109343532625915,1.9553182554418318,0.038787285022994694,50.41132046964975,1.0000000008318273,1.0000000015685637,0.9426813705306519,0.9043544370487919,0.0,0.7000174686910903,0.06532207195412829,,,,,,7.805346361807106e-07,7.805346361807106e-07,9.927452684441585e-08,9.927452684441585e-08,20,21,21,,,,
instance_5_999.mat,5,Full SEP,Optimal,-10.715016105254279,-10.715016105254279,-10.715016063559199,-10.715016098363064,6.891214709980886e-09,6.431361971170225e-10,-6.891214709980886e-09,6.431361971170225e-10,0.013860540930181742,1.8484769270799006e-10,1.7251275303015837e-11,2.9899180354624423e-09,2.9899180354624423e-09,1.9999999973932314,2.2171419991356557e-09,902062203.5814232,0.9999999999674728,1.000000000184312,0.9999999965087752,0.9999999944516054,0.0,4.187992708182264e-08,3.89127547542078e-09,4.581602917401476e-12,4.5861300638132514e-12,4.581602917401476e-12,4.5861300638132514e-12,,,,,,0,0,0,100,,,
instance_5_999.mat,5,Gurobi,OPTIMAL,-10.715016103079938,-10.715020792958795,-10.715016103079938,-10.715016098363064,4.694595730825313e-06,4.3813220912369035e-07,-4.694595730825313e-06,4.3813220912369035e-07,0.05093004181981087,,,,,,,,,,0.9999999998068536,0.9999999997621036,0.0,,4.3769199775185645e-07,,,,,,,,,,,,,,5.0,4.3769218916044307e-07,2
instance_10_8.mat,10,Lazy KRON,Optimal,-73.31897431973027,-73.31897431973027,-73.31897252090224,-73.31897423142085,8.830942022086674e-08,1.2044552046754766e-09,-8.830942022086674e-08,1.2044552046754766e-09,0.053504624869674444,-7.008495117588609e-09,9.558910476605794e-11,2.0593040666626795e-08,2.0593040666626795e-08,1.9999999793643912,1.7138791474118118e-08,116694341.16079074,1.000000000694605,1.0000000008978378,0.9999999742277421,0.9999999735585451,0.0,1.7918195425181693e-06,2.4534277168027566e-08,,,,,,3.6164059498129297e-10,3.6164059498129297e-10,2.781850741391774e-11,2.781850741391774e-11,4,5,5,,,,
instance_10_8.mat,10,Full SEP,Optimal,-73.31897434212601,-73.31897434212601,-73.31896913627887,-73.31897423142085,1.1070515881783649e-07,1.5099114494053955e-09,-1.1070515881783649e-07,1.5099114494053955e-09,0.37707762513309717,-1.6617775600025197e-08,2.2665041006277852e-10,5.2460992338425793e-08,5.2460992338425793e-08,1.99999994705381,3.737961766699583e-08,53505093.735073194,1.0000000027552434,1.0000000037141283,0.9999999292178826,0.999999898611545,0.0,5.189229369761961e-06,7.10027273577247e-08,1.9887350283002916e-16,1.9898463360197672e-16,1.9887350283002916e-16,1.9898463360197672e-16,,,,,,0,0,0,2025,,,
instance_10_8.mat,10,Gurobi,OPTIMAL,-73.31897430516358,-73.31903661192544,-73.31897430516358,-73.31897423142085,6.238050458762245e-05,8.508091141158854e-07,-6.238050458762245e-05,8.508091141158854e-07,0.6084399167448282,,,,,,,,,,0.9999999999832401,0.9999999998929948,0.0,,8.498033354107735e-07,,,,,,,,,,,,,,5.0,8.498040571894511e-07,1
instance_10_47.mat,10,Lazy KRON,Optimal,-36.34235239866632,-36.34235239866632,-36.342312398439034,-36.342351015001235,1.3836650865073352e-06,3.807307439344825e-08,-1.3836650865073352e-06,3.807307439344825e-08,0.03539116634055972,-5.325802021616255e-10,1.4654532990032036e-11,1.2730775986420975e-06,1.2730775986420975e-06,1.9999988312820287,1.1682237631502048e-06,1711999.784946061,1.0000000007109011,0.9999999991374171,0.9999987263002948,0.9999981264367825,0.0,3.9999694706693845e-05,1.1006504710565715e-06,,,,,,3.229771484411142e-07,3.229771484411142e-07,2.4844402021507652e-08,2.4844402021507652e-08,3,4,4,,,,
instance_10_47.mat,10,Full SEP,Optimal,-36.34235101748909,-36.34235101748909,-36.34235101463754,-36.342351015001235,2.487851702426269e-09,6.845599232776758e-11,-2.487851702426269e-09,6.845599232776758e-11,0.49302837485447526,7.73070496506989e-11,2.127189009139676e-12,7.688744472031975e-11,7.688744472031975e-11,1.9999999999236953,5.771170300490321e-11,34655016154.24127,1.0000000000082356,0.9999999999896486,0.9999999999033397,0.9999999998728357,0.0,2.9288500513757754e-09,7.846336084181302e-11,3.361011121402849e-14,5.511622564934394e-14,3.361011121402849e-14,5.511622564934394e-14,,,,,,0,0,0,2025,,,
instance_10_47.mat,10,Gurobi,OPTIMAL,-36.342351015546384,-36.34238648440016,-36.342351015546384,-36.342351015001235,3.546939892373757e-05,9.75978804775594e-07,-3.546939892373757e-05,9.75978804775594e-07,4.851029917132109,,,,,,,,,,0.9999999999648339,0.9999999992152782,0.0,,9.759638043929585e-07,,,,,,,,,,,,,,5.0,9.759647574857772e-07,1
instance_10_69.mat,10,Lazy KRON,Optimal,-85.86412763249223,-85.86412763249223,-69.41277803856129,-85.82324459725305,0.040883035239176024,0.00047613638391762214,-0.040883035239176024,0.00047613638391762214,0.24647270888090134,6.63241621623456e-08,7.724315612477914e-10,0.14833653364918822,0.14833653364918822,1.836665410814486,0.13909568290316127,13.204330806536797,1.0000000058875549,1.0000000076919209,0.8147483868574247,0.717120754625316,0.0,16.451349660255104,0.19159746971802358,,,,,,6.4815335729736e-07,6.4815335729736e-07,5.16621679592444e-08,5.16621679592444e-08,21,22,22,,,,
instance_10_69.mat,10,Full SEP,Optimal,-85.82324461295366,-85.82324461295366,-85.82324205712676,-85.82324459725305,1.570060703670606e-08,1.8294119626346895e-10,-1.570060703670606e-08,1.8294119626346895e-10,0.473082416690886,4.044622414767218e-09,4.712735381897629e-11,2.1393118401031428e-08,2.1393118401031428e-08,1.9999999767963785,1.7990595348971803e-08,111169193.57038857,1.0000000003412557,1.0000000004562344,0.9999999711161117,0.9999999553613457,0.0,2.559871518315049e-06,2.978012434074906e-08,2.9678282754824e-12,2.9678941370107685e-12,2.9678282754824e-12,2.9678941370107685e-12,,,,,,0,0,0,2025,,,
instance_10_69.mat,10,Gurobi,OPTIMAL,-85.82324461288593,-85.8233008010177,-85.82324461288593,-85.82324459725305,5.6203764643214527e-05,6.548776861137466e-07,-5.6203764643214527e-05,6.548776861137466e-07,0.19479245878756046,,,,,,,,,,0.9999999999850614,0.9999999999284748,0.0,,6.546955342044489e-07,,,,,,,,,,,,,,5.0,6.546959631621379e-07,1
instance_10_80.mat,10,Lazy KRON,Optimal,-57.12009528354834,-57.12009528354834,-57.11999254606481,-57.12009381547564,1.4680726962978952e-06,2.5701509932892703e-08,-1.4680726962978952e-06,2.5701509932892703e-08,0.04950212500989437,1.3854258895662497e-07,2.425461446954691e-09,1.62855134197666e-06,1.62855134197666e-06,1.9999983838500761,1.5698248532924598e-06,1274026.4492917126,1.0000000211910467,1.0000000367795971,0.9999982827217261,0.9999978376462351,0.0,0.0001028760261192474,1.7986224116100364e-06,,,,,,4.7549225013159873e-07,4.7549225013159873e-07,3.65763378848885e-08,3.65763378848885e-08,3,4,4,,,,
instance_10_80.mat,10,Full SEP,Optimal,-57.120093825559984,-57.120093825559984,-57.120093819899516,-57.12009381547564,1.0084342250138434e-08,1.765463180248824e-10,-1.0084342250138434e-08,1.765463180248824e-10,0.4280642503872514,4.909139761366532e-11,8.594418238104855e-13,6.625592943345984e-11,6.625592943345984e-11,1.9999999999314149,5.0736444701673946e-11,39419395893.64702,1.0000000000028944,1.0000000000065008,0.9999999999124611,0.9999999998676847,0.0,5.7095590477729274e-09,9.909766022874296e-11,3.918892361861212e-15,3.921470631705673e-15,3.918892361861212e-15,3.921470631705673e-15,,,,,,0,0,0,2025,,,
instance_10_80.mat,10,Gurobi,OPTIMAL,-57.12009382358963,-57.120137053414,-57.12009382358963,-57.12009381547564,4.3237938356810446e-05,7.569648916699539e-07,-4.3237938356810446e-05,7.569648916699539e-07,0.39376500016078353,,,,,,,,,,0.9999999999654042,0.9999999999581245,0.0,,7.568228404364282e-07,,,,,,,,,,,,,,5.0,7.568234133420681e-07,2
instance_10_95.mat,10,Lazy KRON,Optimal,-34.956235670347496,-34.956235670347496,-34.956233611053364,-34.95623568278094,0.0,0.0,1.2433446272552828e-08,3.5568607516505007e-10,0.06920425035059452,2.5254927038531605e-08,7.224727306651823e-10,4.1436531474299674e-08,4.1436531474299674e-08,1.9999999534539898,3.8434024524613475e-08,52037224.26136178,1.0000000002474088,1.000000000968391,0.9999999458644602,0.9999999246393556,0.0,2.0845490595888805e-06,5.891063763187742e-08,,,,,,1.0930407163043482e-09,1.0930407163043482e-09,8.408005590856904e-11,8.408005590856904e-11,5,6,6,,,,
instance_10_95.mat,10,Full SEP,Optimal,-34.95623568265176,-34.95623568265176,-34.956235680343774,-34.95623568278094,0.0,0.0,1.2918377478854381e-10,3.695585988172586e-12,0.376783458981663,2.042881419583864e-10,5.844111586070221e-12,4.776703890569567e-11,4.776703890569567e-11,1.9999999999336948,3.19266431805756e-11,62643604234.30012,0.9999999999820652,1.000000000007927,0.9999999999162594,0.9999999999127427,0.0,2.512273056254344e-09,6.602498436184233e-11,8.934519470530232e-17,1.0416822759575399e-16,8.934519470530232e-17,1.0416822759575399e-16,,,,,,0,0,0,2025,,,
instance_10_95.mat,10,Gurobi,OPTIMAL,-34.956235680964994,-34.95624650331751,-34.956235680964994,-34.95623568278094,1.0820536566313876e-05,3.0954514997160687e-07,-1.0820536566313876e-05,3.0954514997160687e-07,0.19339274987578392,,,,,,,,,,0.9999999994894924,1.0,0.0,,3.095970991498593e-07,,,,,,,,,,,,,,5.0,3.0918080735836173e-07,1
instance_10_99.mat,10,Lazy KRON,Optimal,-88.44527562458464,-88.44527562458464,-88.44508038913881,-88.44527157584405,4.048740592565991e-06,4.577678755563271e-08,-4.048740592565991e-06,4.577678755563271e-08,0.059164040721952915,-1.6956846593529917e-08,1.9172133812443588e-10,2.2745592248952762e-06,2.2745592248952762e-06,1.9999977755512692,2.223827908221932e-06,899349.1664336441,1.0000000006594674,1.0000000007950074,0.999997724140212,0.9999971539087664,0.0,0.00019521848898307326,2.2074152005400986e-06,,,,,,8.325115020774852e-07,8.325115020774852e-07,6.403937186505544e-08,6.403937186505544e-08,3,4,4,,,,
instance_10_99.mat,10,Full SEP,Optimal,-88.44527158925658,-88.44527158925658,-88.4452695438962,-88.44527157584405,1.34125315298661e-08,1.5164780760869207e-10,-1.34125315298661e-08,1.5164780760869207e-10,0.45618300000205636,-1.7022998122229183e-08,1.9246928429690028e-10,1.8474870219780625e-08,1.8474870219780625e-08,1.9999999825902648,1.2461230156237876e-08,160497796.56698656,1.0000000010802421,1.000000001549005,0.9999999753087213,0.999999974012974,0.0,2.0283373771690094e-06,2.3125717616538905e-08,2.0642758057250274e-11,2.0740473613471298e-11,2.0642758057250274e-11,2.0740473613471298e-11,,,,,,0,0,0,2025,,,
instance_10_99.mat,10,Gurobi,OPTIMAL,-88.44527157384317,-88.44535690073641,-88.44527157384317,-88.44527157584405,8.532489236756646e-05,9.647187298178682e-07,-8.532489236756646e-05,9.647187298178682e-07,0.4357776250690222,,,,,,,,,,0.999999999986264,0.9999999998883882,0.0,,9.647413525332165e-07,,,,,,,,,,,,,,5.0,9.647422839026883e-07,1
instance_10_125.mat,10,Lazy KRON,Optimal,-68.44831554834865,-68.44831554834865,-68.44829552559554,-68.44831498727817,5.610704789660304e-07,8.196994688199693e-09,-5.610704789660304e-07,8.196994688199693e-09,0.06452633300796151,9.206198114952713e-08,1.3449853427656507e-09,3.0032352101853895e-07,3.0032352101853895e-07,1.9999997260279758,2.7607521211918417e-07,7244401.663864548,1.0000000188724127,1.0000000129973172,0.9999996989364286,0.9999996028542132,0.0,2.0114815086458293e-05,2.925236792885815e-07,,,,,,8.243201948716955e-08,8.243201948716955e-08,6.340924916523413e-09,6.340924916523413e-09,3,4,4,,,,
instance_10_125.mat,10,Full SEP,Optimal,-68.44831498703928,-68.44831498703928,-68.44831483113816,-68.44831498727817,0.0,0.0,2.388844677625457e-10,3.489997786022123e-12,0.5832964167930186,9.399769851370365e-10,1.373265339424384e-11,1.936621789246502e-09,1.936621789246502e-09,1.9999999981779566,1.4533520102526776e-09,1376129102.9763942,1.0000000001136748,0.9999999999629754,0.9999999975648057,0.9999999970176421,0.0,1.5684109655467182e-07,2.277647296344033e-09,7.243346626276634e-14,7.259192378501432e-14,7.243346626276634e-14,7.259192378501432e-14,,,,,,0,0,0,2025,,,
instance_10_125.mat,10,Gurobi,OPTIMAL,-68.4483149852936,-68.44833648922712,-68.4483149852936,-68.44831498727817,2.1501948950231053e-05,3.141339885391544e-07,-2.1501948950231053e-05,3.141339885391544e-07,0.8437244594097137,,,,,,,,,,0.9999999999825963,0.9999999998162996,0.0,,3.1416298208631157e-07,,,,,,,,,,,,,,5.0,3.141630807847219e-07,1
instance_10_137.mat,10,Lazy KRON,Optimal,-92.6029869953193,-92.6029869953193,-92.60290858387903,-92.60298572774725,1.2675720455490591e-06,1.3688241456111233e-08,-1.2675720455490591e-06,1.3688241456111233e-08,0.029453417286276817,3.9400546825163474e-08,4.254781417272751e-10,8.390289188305302e-07,8.390289188305302e-07,1.999999164579173,8.179024208083009e-07,2445278.4509460824,1.000000016496846,0.9999999624957986,0.9999991212020982,0.999998882327144,0.0,7.845084081736786e-05,8.467484993168317e-07,,,,,,2.696235041733316e-07,2.696235041733316e-07,2.074027275153461e-08,2.074027275153461e-08,3,4,4,,,,
instance_10_137.mat,10,Full SEP,Optimal,-92.60298579428225,-92.60298579428225,-92.60298578167259,-92.60298572774725,6.653499440290034e-08,7.184972906889632e-10,-6.653499440290034e-08,7.184972906889632e-10,0.42223062505945563,1.8630430531629827e-11,2.0118606729395715e-13,1.1434196672951859e-10,1.1434196672951859e-10,1.9999999998991917,8.163413085615787e-11,24499556483.58969,1.0000000000060019,1.0000000000048628,0.9999999998579507,0.9999999997761875,0.0,1.2628291301552963e-08,1.3616905289677944e-10,2.2743048036753086e-14,2.2748603019321475e-14,2.2743048036753086e-14,2.2748603019321475e-14,,,,,,0,0,0,2025,,,
instance_10_137.mat,10,Gurobi,OPTIMAL,-92.60298579225586,-92.60306067288484,-92.60298579225586,-92.60298572774725,7.494513758388166e-05,8.093159884706315e-07,-7.494513758388166e-05,8.093159884706315e-07,0.3280122089199722,,,,,,,,,,0.9999999999882131,0.9999999995810229,0.0,,8.08619374219257e-07,,,,,,,,,,,,,,5.0,8.086200282385381e-07,1
instance_10_169.mat,10,Lazy KRON,Optimal,-68.03155863531079,-68.03155863531079,-68.03143925193244,-68.03155621881993,2.416490858081488e-06,3.552014545242601e-08,-2.416490858081488e-06,3.552014545242601e-08,0.03255104226991534,2.5020341354320408e-09,3.677755126623538e-11,1.7463189049617476e-06,1.7463189049617476e-06,1.9999983206426386,1.6788690158222056e-06,1191277.1644446389,1.000000001514459,1.0000000018073758,0.9999982522704657,0.9999978322539251,0.0,0.00011938588038162834,1.754823507535056e-06,,,,,,5.92374627666147e-07,5.92374627666147e-07,4.556729293824837e-08,4.556729293824837e-08,3,4,4,,,,
instance_10_169.mat,10,Full SEP,Optimal,-68.03155622247509,-68.03155622247509,-68.03155561771786,-68.03155621881993,3.655159730442392e-09,5.372741611979859e-11,-3.655159730442392e-09,5.372741611979859e-11,0.41935129230841994,3.123304281871242e-09,4.590964039772206e-11,6.359716142257772e-09,6.359716142257772e-09,1.999999993194824,5.2909086697511e-09,378006901.65549767,1.0000000005518108,1.0000000006937244,0.9999999915046407,0.9999999880730495,0.0,6.078805370179907e-07,8.889363500056613e-09,2.805021360055106e-14,2.8060632899143514e-14,2.805021360055106e-14,2.8060632899143514e-14,,,,,,0,0,0,2025,,,
instance_10_169.mat,10,Gurobi,OPTIMAL,-68.03155621684361,-68.03158963052009,-68.03155621684361,-68.03155621881993,3.341170015858097e-05,4.911203801063606e-07,-3.341170015858097e-05,4.911203801063606e-07,0.2526442497037351,,,,,,,,,,0.9999999999735804,0.9999999999573357,0.0,,4.911494301077913e-07,,,,,,,,,,,,,,5.0,4.911496707090135e-07,1
instance_10_172.mat,10,Lazy KRON,Optimal,-69.28751469839533,-69.28751469839533,-64.47112594256564,-69.28226439844975,0.0052502999455725785,7.57755559342378e-05,-0.0052502999455725785,7.57755559342378e-05,0.19811687525361776,-2.3249214109455352e-08,3.355469482583966e-10,0.05282188605617072,0.05282188605617072,1.95018759873953,0.04288813008945414,45.47149979894008,1.000000004066836,1.0000000063415275,0.937618040416543,0.8978682674918974,0.0,4.816388732580478,0.06951308293846536,,,,,,1.2635117065256364e-06,1.2635117065256364e-06,9.837187688143118e-08,9.837187688143118e-08,20,21,21,,,,
instance_10_172.mat,10,Full SEP,Optimal,-69.28226498818516,-69.28226498818516,-69.282264987013,-69.28226439844975,5.89735407174885e-07,8.51206881408184e-09,-5.89735407174885e-07,8.51206881408184e-09,0.6252258331514895,-1.0942358130705543e-12,1.579388048668958e-14,1.1735615007413601e-11,1.1735615007413601e-11,1.999999999989309,9.540626319738363e-12,209629843257.9378,1.000000000001313,0.9999999999973934,0.9999999999857727,0.9999999999724694,0.0,1.1710739045156515e-09,1.6918732961871472e-11,4.563170743497071e-13,6.205313628301585e-13,4.563170743497071e-13,6.205313628301585e-13,,,,,,0,0,0,2025,,,
instance_10_172.mat,10,Gurobi,OPTIMAL,-69.28226498566012,-69.28232689409745,-69.28226498566012,-69.28226439844975,6.249564769689187e-05,9.020431399831667e-07,-6.249564769689187e-05,9.020431399831667e-07,1.892537625040859,,,,,,,,,,0.9999999999740169,0.9999999999276356,0.0,,8.935675244547902e-07,,,,,,,,,,,,,,5.0,8.935683229184245e-07,2
instance_10_257.mat,10,Lazy KRON,Optimal,-75.27547460168066,-75.27547460168066,-67.22698892444693,-75.27157467509454,0.0038999265861150434,5.1808727965535416e-05,-0.0038999265861150434,5.1808727965535416e-05,0.2923696250654757,-6.735897528642454e-07,8.94832953798748e-09,0.07613185122882986,0.07613185122882986,1.913313119268809,0.0692432711587018,27.631755219703585,1.000000040252312,1.0000000615489828,0.8994252078994458,0.8582459392766915,0.0,8.048485003643975,0.10692042421282896,,,,,,6.311869895335668e-07,6.311869895335668e-07,4.9438570539900527e-08,4.9438570539900527e-08,19,20,20,,,,
